PJM,SPP,TRE,SOU,WECC,EICW,NE
1.60E-03,0.3355,0.108,0.1101,2.5939,0.1284,0
0,0.0459,0.0048,0,1.4245,0.0012,0
0,0,0,0,0.3013,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0513,0,0,0.3552,0,0.0008,0.0881
0.3746,0.0399,0.078,1.0666,0.0016,0.0904,0.5318
0.8686,0.6897,0.4116,1.6476,0.285,0.4713,1.055
1.1858,1.5333,0.6264,2.0733,1.6451,1.1325,1.2813
1.3,2.2046,0.762,2.3019,3.0097,1.5808,1.3706
1.164,2.5007,0.7812,2.3614,4.0339,1.9001,1.1204
1.0159,2.4678,0.7836,2.2397,4.672,1.8496,0.8229
0.736,2.2774,0.7836,1.9255,4.9335,1.6371,0.4128
0.4993,2.0632,0.7092,1.4088,4.6663,1.3071,0.1141
0.1158,1.5293,0.5652,0.7509,3.9941,0.8523,0.0003
0,0.7101,0.318,0.1104,2.8793,0.2846,0
0,0.0462,0.036,0,1.5389,0.0086,0
0,0,0,0,0.3237,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0193,0,0,0.2279,0,0.0012,0.0081
0.3532,0.0882,0.162,0.9158,0.0034,0.5242,0.0692
0.8118,0.4244,0.5256,1.4623,0.1277,1.6274,0.1193
1.2952,0.7589,0.7536,1.806,0.8222,2.5029,0.1964
1.7643,1.0779,0.8964,2.1448,1.8068,3.0372,0.2067
2.2219,1.4454,0.9708,2.1901,2.7694,3.3216,0.311
2.2742,1.6196,0.9804,1.9921,3.5888,3.3121,0.3871
2.1442,1.6199,0.9276,1.593,4.3618,2.9665,0.8891
1.4354,1.3913,0.81,1.0634,4.4925,2.1665,0.5616
0.42,0.8882,0.6192,0.5009,4.0819,1.1998,0.0725
6.00E-03,0.3922,0.3408,0.0377,3.0928,0.307,0
0,0.0582,0.0396,0,1.6765,0.0098,0
0,0,0,0,0.3683,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3531,0,0,0.2367,0,0.0074,0.5509
1.3753,0.1468,0.132,0.953,0.0028,0.473,1.2619
2.3467,1.1819,0.4848,1.5747,0.2475,1.8105,1.5599
3.1077,1.9391,0.7248,2.0197,2.0064,3.0824,2.147
3.4792,2.4404,0.8796,2.2814,3.3802,3.8661,2.636
3.7138,2.5807,0.9624,2.2352,4.2669,4.3762,2.5615
3.5294,2.4174,0.978,1.9204,4.8504,4.5864,2.3558
2.9845,2.2799,0.9312,1.4988,5.1765,4.0976,1.7586
2.1121,2.1966,0.8172,0.9706,5.0845,3.1163,0.9805
0.8583,1.7014,0.63,0.4389,4.5168,1.8855,0.2039
7.98E-02,0.8118,0.354,0.0352,3.4905,0.5481,0
0,0.0741,0.0468,0,1.964,0.0112,0
0,0,0,0,0.4441,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.4811,0.0001,0,0.1392,0,0.0125,0.599
1.6235,0.1856,0.1512,0.7136,0.0032,0.9238,1.5629
2.6577,1.2755,0.5076,1.146,0.297,2.0955,2.238
3.1019,1.9836,0.7404,1.3477,1.7805,2.811,2.6478
3.0204,2.4818,0.8916,1.4802,3.115,3.3104,2.8132
2.8049,2.8292,0.9708,1.5165,3.9827,3.6018,2.5915
2.6593,2.8448,0.984,1.4762,4.3607,3.8092,1.7901
2.5881,2.6282,0.9336,1.2467,4.4456,3.6939,1.2184
2.0433,2.2734,0.816,0.9096,4.2418,2.9844,0.7863
0.8919,1.6244,0.6228,0.4861,3.7367,1.8752,0.1886
0.0729,0.7634,0.3444,0.0449,2.8626,0.5632,0
0,0.0706,0.0444,0,1.6081,0.0112,0
0,0,0,0,0.382,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.4453,0,0,0.4284,0,0.01,0.3616
1.4302,0.1022,0.0696,1.381,0.0015,0.5524,1.1471
2.3107,0.8523,0.3072,2.0612,0.314,1.6224,1.9176
3.0479,1.6777,0.4284,2.5134,1.4791,2.5306,2.4914
3.1768,2.2251,0.552,2.7537,2.8082,2.9322,2.7116
3.0966,2.537,0.6516,2.8011,3.8655,3.2838,2.4898
2.9756,2.6244,0.6744,2.6728,4.3864,3.4476,1.9527
2.4688,2.4566,0.6444,2.3353,4.3423,3.0953,1.4413
1.7049,2.0691,0.5304,1.7875,3.1107,2.3171,0.7535
0.6467,1.514,0.3828,0.9895,2.3159,1.3773,0.1256
0.0304,0.7091,0.174,0.1364,1.6493,0.3859,0
0,0.0568,0.0096,0,0.8058,0.0024,0
0,0,0,0,0.1332,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3313,0,0,0.2919,0,0.0089,0.2042
1.0837,0.0498,0.0252,1.1126,0.0005,0.4924,0.745
1.8409,0.4484,0.1488,1.7619,0.2258,1.3149,1.2548
2.4457,1.1475,0.2784,2.1925,1.4226,2.124,1.5993
2.6096,1.7459,0.3816,2.4336,2.864,2.7778,1.6293
2.6278,2.2043,0.444,2.4977,3.9028,3.0698,1.488
2.3302,2.4012,0.4116,2.4064,4.5245,2.9269,1.1502
1.8178,2.3481,0.3564,2.0653,4.7295,2.4151,0.8264
1.2044,2.0259,0.2976,1.5482,4.512,1.827,0.5351
0.4071,1.4072,0.2244,0.7942,3.9467,1.1523,0.1245
2.90E-03,0.5517,0.1152,0.1047,2.8919,0.3296,0
0,0.0234,0.0096,0,1.5475,0.0025,0
0,0,0,0,0.2984,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1194,0,0,0.4222,0,0.0053,0.0559
0.8295,0.0636,0.0348,1.2998,0.0007,0.2782,0.2378
1.7689,0.5436,0.1812,1.9564,0.3122,1.0729,0.5472
2.527,1.1132,0.3744,2.3559,1.3317,2.0506,1.0818
2.6787,1.5542,0.4656,2.5519,2.5345,2.7492,1.2083
2.7862,1.7703,0.4992,2.6176,3.4611,3.0393,1.2197
2.6926,1.6941,0.51,2.4671,3.9853,2.9723,1.4559
2.097,1.5924,0.4428,2.074,4.165,2.5027,1.415
1.2032,1.4965,0.3312,1.4402,3.928,1.6551,0.9624
0.3467,1.0975,0.2208,0.6676,3.2885,0.682,0.1793
0.0132,0.5062,0.108,0.1007,2.397,0.1399,0
0,0.0379,0.0096,0,1.347,0.0025,0
0,0,0,0,0.3633,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0692,0,0,0.2462,0,0.0047,0.1507
0.406,0.0905,0.0588,1.1089,0.0012,0.3824,0.6153
0.8436,0.6777,0.2988,1.8042,0.0985,1.4536,1.1504
1.2063,1.1093,0.546,2.039,1.2784,2.5397,1.302
1.5135,1.3494,0.6864,2.3193,2.6747,3.2887,1.3823
1.8158,1.4932,0.7716,2.6375,3.8438,3.7544,0.9437
2.1987,1.453,0.7812,2.4858,4.5292,3.8908,0.5267
2.2455,1.2654,0.6936,2.1662,4.9408,3.3555,0.3349
1.5766,0.9703,0.5112,1.6556,4.8549,2.3823,0.1379
0.6622,0.6319,0.2928,0.7155,4.3444,1.3001,0.0131
0.0719,0.2618,0.1212,0.0836,3.3625,0.3015,0
0,0.0228,0.0096,0,1.9641,0.0027,0
0,0,0,0,0.4723,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0026
0.5646,0,0,0.4144,0,0.0133,0.7574
1.5499,0.0206,0.0612,1.3122,0.0013,0.4142,1.6931
2.3091,0.2021,0.282,1.82,0.1369,1.1642,2.3672
2.7977,0.4509,0.4776,2.1664,1.5385,1.8831,2.7761
3.0446,0.6386,0.4644,2.4061,3.0067,2.267,2.9417
3.0499,0.8016,0.6156,2.3593,4.0767,2.2954,2.8729
2.7866,0.9784,0.7152,2.0863,4.7361,2.1415,2.5839
2.2677,0.9683,0.6888,1.4809,5.0013,1.6577,2.0758
1.49,0.7539,0.5712,0.8652,4.8912,1.1437,1.274
0.5312,0.4855,0.3684,0.4556,4.3624,0.5656,0.3081
4.70E-03,0.209,0.1632,0.0563,3.3506,0.1318,0
0,3.31E-02,0.0144,0,1.967,0.0039,0
0,0,0,0,0.4918,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.2505,0.0001,0,0.1667,0,0.0037,0.3722
0.7832,0.0226,0.012,0.6123,0.0003,0.1968,1.2337
1.3349,0.2725,0.0888,1.2378,0.2339,0.6781,1.5182
1.4727,0.5951,0.192,1.6375,1.7136,1.1783,1.3555
1.7155,0.9071,0.2868,1.4813,3.2941,1.8165,1.2344
1.958,1.1638,0.3588,1.1594,4.3851,2.1042,1.1639
1.9658,1.2555,0.3588,1.0857,5.0494,2.0989,1.1521
1.5736,1.1923,0.3576,1.1818,5.2967,1.9598,0.9865
0.9626,0.9739,0.3,1.2165,5.1275,1.4264,0.5085
0.3925,0.6878,0.21,0.5256,4.56,0.8226,0.0768
5.82E-02,0.3111,0.1212,0.0289,3.5635,0.2092,0
0,0.042,0.0108,0,2.0879,0.0034,0
0,0,0,0,0.4867,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0009
0.1099,0,0,0.0981,0,0.0114,0.4506
0.6458,0.118,0.0036,0.5072,0.0001,0.6379,1.0585
1.2533,0.9157,0.0444,1.0859,0.4222,1.7504,1.6228
1.8438,1.7168,0.108,1.2182,2.0231,2.783,2.1754
2.2952,2.2371,0.1212,1.1877,3.5006,3.5259,2.6027
2.6752,2.5594,0.1284,1.136,4.5913,3.944,2.7268
2.6295,2.6425,0.1428,1.0887,5.2374,3.9109,2.4997
2.2514,2.4854,0.1404,0.846,5.4589,3.5528,1.9165
1.5567,2.1381,0.1344,0.5347,5.1266,2.8758,1.0183
0.6389,1.5782,0.1884,0.2015,4.2961,1.7212,0.2104
7.24E-02,0.7599,0.1428,0.0154,3.2701,0.4706,0
0,0.0658,0.0132,0,1.8806,0.0065,0
0,0.0002,0,0,0.4067,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.518,0,0,0.0523,0,0.0095,0.7457
1.5856,0.115,0.0876,0.2467,0.0018,0.5964,1.6416
2.6704,0.8797,0.3192,0.5027,0.191,1.8156,2.2912
3.4516,1.9632,0.6144,0.759,0.9885,3.4317,2.6907
3.7954,2.5535,0.8028,1.0927,2.1116,4.2869,2.8565
3.8358,2.8418,0.8508,1.2648,3.0148,4.6212,2.8018
3.5621,2.8497,0.7524,1.2929,3.4103,4.5193,2.5326
3.0191,2.6499,0.6192,1.1629,3.6904,4.0543,2.0361
2.1515,2.2541,0.4584,0.9125,3.6217,3.2643,1.2756
0.9222,1.6516,0.3288,0.5341,2.88,2.0657,0.3165
1.11E-01,0.7859,0.1452,0.0882,1.8421,0.5926,0
0,0.0555,0.0108,0,0.88,0.0074,0
0,0,0,0,0.1672,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.5237,0,0,0.2263,0,0.0172,0.5045
1.445,0.0683,0.0324,0.7237,0.0007,0.6022,1.4772
2.2476,0.4113,0.2292,1.2304,0.2041,1.5101,2.1083
2.7494,0.8299,0.5676,1.5508,0.7462,2.3421,2.4859
2.9796,1.1617,0.768,1.7213,1.7333,2.8136,2.6158
2.953,1.3656,0.834,1.8252,2.6797,3.0488,2.4383
2.6108,1.3131,0.7272,1.6569,3.2953,2.9441,2.1488
2.0494,1.0819,0.4476,1.384,3.3632,2.1985,1.5396
1.4433,0.8589,0.2976,0.923,3.0403,1.5877,0.8717
0.6092,0.5765,0.228,0.4775,2.3875,0.9272,0.2123
2.09E-02,0.3021,0.1488,0.0681,1.5727,0.298,0
0,4.26E-02,0.0192,0,0.604,0.0065,0
0,0.0002,0,0,0.0709,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0011
0.1802,0.0001,0,0.183,0,0.0079,0.2998
0.6254,0.1339,0.036,0.7339,0.0008,0.519,0.6497
1.2814,1.0149,0.1512,1.3617,0.1912,1.6607,0.839
1.7557,1.7803,0.2772,1.8959,1.3081,2.6696,0.7996
1.994,2.1949,0.4032,2.0412,2.4942,3.2245,0.8379
1.9665,2.3865,0.5292,1.5727,3.3209,3.2679,0.917
1.8441,2.4836,0.5952,1.2623,3.8062,3.2683,0.826
1.4316,2.4072,0.504,1.201,4.0069,3.023,0.551
0.9964,2.0451,0.3432,1.047,3.8299,2.4109,0.2608
0.5191,1.4841,0.2088,0.5461,3.372,1.4995,0.0622
1.03E-01,0.6927,0.0984,0.0768,2.611,0.4428,0
0,0.0588,0.0096,0,1.5094,0.0061,0
0,0.0002,0,0,0.4174,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0001
0.524,0,0,0.1774,0,0.036,0.6653
1.8091,0.1234,0.0912,0.666,0.0019,0.9834,1.596
2.8504,0.8254,0.3816,1.0979,0.2135,2.3339,2.3693
3.5568,1.4421,0.5868,1.624,1.5747,3.2847,2.8073
3.9302,1.9762,0.636,2.0651,2.6884,3.9018,2.9832
3.9752,2.2239,0.5508,2.124,3.4347,4.255,2.9333
3.7786,2.2111,0.4656,1.6857,3.9488,4.3102,2.6615
3.2451,2.0196,0.3672,1.1879,4.1987,3.8063,2.1563
2.3737,1.6686,0.2748,0.8566,4.0198,2.9939,1.3893
1.1309,1.1216,0.186,0.4034,3.545,1.8053,0.3958
0.1314,0.5349,0.078,0.0401,2.8511,0.472,0
0,0.0662,0.006,0,1.7846,0.0053,0
0,0.0015,0,0,0.5156,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0004
0.5443,0,0,0.3067,0,0.0065,0.6896
1.3393,0.1528,0.0036,0.8973,0.0001,0.2527,1.6649
1.9116,1.1158,0.0516,1.3835,0.4613,0.8606,2.3335
2.2111,1.8324,0.1416,1.6769,1.9434,1.3444,2.728
2.248,2.3233,0.2484,1.7712,3.1506,1.5719,2.887
1.9662,2.5365,0.4128,1.7467,4.0513,1.7076,2.6711
1.3818,2.6324,0.6132,1.6767,4.6394,1.7936,2.2235
0.8936,2.616,0.5916,1.3302,4.844,1.6972,1.6415
0.3295,2.352,0.5376,0.9634,4.6223,1.3523,0.6776
0.0816,1.8316,0.4536,0.5384,4.1013,0.9865,0.076
7.30E-03,1.0281,0.2688,0.0827,3.1407,0.4303,0
0,0.1423,0.042,0,1.8441,0.0201,0
0,0.0015,0,0,0.4904,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.12,0.0003,0,0.2278,0,0.0144,0.0698
0.6158,0.4141,0.2316,1.0598,0.0049,0.7929,0.297
1.1379,1.4854,0.5172,1.8247,0.2336,1.9449,0.5732
1.4673,2.2688,0.756,2.3685,1.0998,2.8498,0.8189
1.9179,2.8446,0.912,2.6669,2.1157,3.5866,1.0047
2.193,2.9526,0.9876,2.8387,3.1647,3.9533,1.0869
1.9866,2.9799,0.9876,2.7223,3.8539,4.1761,0.9417
1.694,2.9458,0.954,2.1311,4.1379,4.0981,0.667
1.2471,2.6232,0.7776,1.4697,4.2742,3.4823,0.3252
0.6618,1.9225,0.3432,0.8121,3.7262,2.1863,0.0595
0.1346,1.0388,0.1668,0.1298,2.7966,0.7792,0
0,0.1241,0.024,0.0002,1.6056,0.0307,0
0,0.0006,0,0,0.4321,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0026
0.3989,0.0001,0,0.7147,0,0.048,0.6699
1.4696,0.3956,0.1284,1.5621,0.0027,1.2287,1.5627
2.3692,1.4494,0.3708,2.2047,0.1662,2.6272,2.0578
2.7944,2.1922,0.6096,2.4261,1.1176,3.6741,2.1583
3.0039,2.6731,0.8088,2.5058,2.1185,4.299,1.9848
3.1583,2.8451,0.9108,2.5343,3.1666,4.5794,1.8032
3.0334,2.8537,0.9624,2.2758,3.9386,4.6168,1.6776
2.5576,2.7554,0.924,2.0868,4.2248,4.4549,1.0656
1.8367,2.3572,0.81,1.3972,4.1478,3.7445,0.4952
0.9574,1.729,0.5568,1.0997,3.6511,2.5354,0.1215
0.1541,0.8244,0.2544,0.2462,2.7211,0.9327,0
0,0.0661,0.0312,0.0002,1.5802,0.0273,0
0,0.0002,0,0,0.4493,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0036,0,0,0,0,0,0.0006
0.7642,0.0001,0,0.4899,0,0.0661,0.7123
1.7634,0.0438,0.0168,1.4429,0.0004,0.902,1.6118
2.554,0.2996,0.0936,2.1449,0.1869,1.6607,2.3131
2.989,0.595,0.1884,2.6273,1.0367,1.9038,2.7614
3.1208,0.6717,0.2136,2.8889,2.2521,2.149,2.8553
3.1199,0.8043,0.2052,2.8981,3.0504,2.3004,2.7572
2.8738,0.9522,0.1776,2.6885,3.2705,2.1601,2.512
2.3177,0.9315,0.1968,1.8634,3.6243,1.6643,2.0764
1.6481,0.8501,0.2484,0.9991,3.9071,1.1436,1.3309
0.74,0.6164,0.24,0.5575,3.604,0.6399,0.4208
0.0314,0.3196,0.1452,0.1109,2.8998,0.1999,0
0,0.0596,0.0276,0,1.6849,0.0093,0
0,0.0004,0,0,0.495,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.0308,0,0,0.001
0.1213,0.0003,0,0.4289,0,0.008,0.2036
0.5576,0.1725,0.1716,1.0935,0.0036,0.3744,0.6901
0.9016,0.8517,0.414,1.7198,0.3714,1.1711,1.2785
1.291,1.9019,0.654,2.2267,1.6458,2.1743,1.5105
2.1432,2.4685,0.8304,2.4821,2.9965,2.7041,1.713
2.6798,2.7608,0.918,2.489,3.9941,2.9193,1.6683
2.6022,2.811,0.9276,2.2601,4.5313,2.8506,1.6303
2.1454,2.618,0.8796,1.9373,4.6461,2.6491,1.6374
1.4857,2.1852,0.7704,1.4841,4.4282,2.1644,1.1669
0.5973,1.5749,0.588,0.8636,3.7482,1.4309,0.3208
0.0434,0.8004,0.3312,0.1721,2.768,0.568,0
0,0.0884,0.0552,0.0002,1.6721,0.0302,0
0,0,0,0,0.4718,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0001
0.363,0.0001,0,0.4934,0,0.0221,0.1729
1.0663,0.0647,0.0396,1.3471,0.0008,0.3786,0.5231
1.8155,0.3618,0.1728,2.0788,0.4503,0.9801,0.8518
2.3661,0.6311,0.3012,2.4692,1.542,1.6486,1.0702
2.7624,0.8789,0.3264,2.6986,2.6361,2.1815,1.2238
2.9676,1.1317,0.3024,2.7438,3.3893,2.34,1.2306
3.0005,1.3525,0.2688,2.5268,3.852,2.4694,1.1161
2.6303,1.3767,0.2748,2.0959,3.6328,1.8491,0.8297
1.868,1.2296,0.2136,1.6619,3.3624,1.3259,0.5436
0.7715,0.8526,0.1536,1.0041,3.2012,0.6899,0.1797
0.0412,0.4537,0.0744,0.2116,2.8403,0.1679,0
0,0.0979,0.0072,0,1.8375,0.0026,0
0,0.0032,0,0,0.5429,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0023
0.0522,0.0001,0,0.3126,0,0.0021,0.1921
0.2431,0.222,0.0336,0.8201,0.0019,0.282,0.576
0.5717,1.0793,0.09,1.3036,0.4998,1.1617,0.8733
0.9558,1.7869,0.1572,1.6235,2.0674,2.1216,0.9005
1.1786,2.3084,0.2436,1.7557,3.4322,2.796,0.82
1.4933,2.6078,0.3732,1.9039,4.3134,3.0751,0.8618
1.5286,2.6564,0.4032,1.7305,4.7278,2.817,0.5913
1.2825,2.5043,0.3588,1.1671,4.8198,2.3873,0.3278
0.9642,2.1703,0.2868,0.7179,4.6278,1.9897,0.1277
0.4869,1.6021,0.186,0.3513,4.0709,1.3542,0.025
1.22E-01,0.8309,0.078,0.0728,3.155,0.5055,0
0,0.1125,0.0072,0,1.8902,0.0225,0
0,0.0015,0,0,0.582,0,0
0,0,0,0,0.0024,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.1557,0,0,0.3697,0,0.0537,0.1005
0.9738,0.2735,0.0204,0.8706,0.0028,0.9074,0.4163
2.0038,1.0179,0.0888,1.5536,0.5417,2.1862,0.958
2.6337,1.7154,0.1812,2.2005,2.1061,3.1771,1.6718
3.102,2.246,0.288,2.3461,3.3868,3.7779,2.2897
3.3803,2.4874,0.3744,2.3563,4.3426,4.0292,2.4319
3.2632,2.3143,0.3264,2.4237,4.9051,3.8558,2.3144
2.8252,2.1932,0.2796,2.0365,5.0887,3.4515,1.8895
2.0554,1.7294,0.2184,1.0978,4.8545,2.7271,1.2313
1.0051,1.1522,0.1464,0.4194,4.0623,1.655,0.4116
0.1143,0.5792,0.0732,0.102,3.0075,0.5146,0
0,0.099,0.0132,0.0001,1.8837,0.0168,0
0,0.0045,0,0,0.6161,0,0
0,0,0,0,0.0024,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.0012,0,0,0,0,0,0.0153
0.5483,0,0,0.4291,0,0.0432,0.8129
1.7755,0.212,0.0168,1.1,0.0042,0.7709,1.646
2.7554,0.7543,0.096,1.6902,0.5821,1.8358,2.3466
3.2775,1.3542,0.1956,2.293,2.0963,2.4861,2.7434
3.5393,1.8541,0.2508,2.673,3.4381,2.8917,2.8691
3.5237,2.1438,0.3096,2.6901,4.3727,3.0669,2.7579
3.3762,2.2838,0.4008,2.4361,4.859,2.9764,2.4341
2.9451,2.275,0.4668,1.9881,4.9768,2.8217,1.9755
2.002,2.0058,0.4296,1.4106,4.7749,2.3062,1.0295
0.8534,1.4811,0.2724,0.611,4.1138,1.4831,0.2651
0.1572,0.8023,0.1176,0.0882,2.7738,0.5271,0
0,0.1431,0.0144,0,1.2805,0.0303,0
0,0.0037,0,0,0.2759,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0157
0.199,0.0007,0,0.2979,0,0.047,0.6243
0.9834,0.3765,0.0888,0.9318,0.002,0.8875,1.6005
1.6387,1.3003,0.3528,1.4621,0.2254,2.0958,1.9535
